FD graph,TPR Sensitivity,TNR Specificity,PPV Precision,NPV Negative Precision
../../../jpg_file/Sparse/FR/n=200d=12.jpg,0.31868131868131866,0.7981651376146789,0.5686274509803921,0.5838926174496645
../../../jpg_file/Sparse/KK/n=200d=12.jpg,0.38571428571428573,0.8153846153846154,0.5294117647058824,0.7114093959731543
../../../jpg_file/Sparse/FA2/n=200d=12.jpg,0.3,0.8,0.6470588235294118,0.48322147651006714
../../../jpg_file/Sparse/JIGGLE/n=200d=12.jpg,0.27741935483870966,0.8222222222222222,0.8431372549019608,0.2483221476510067
../../../jpg_file/Sparse/FR/n=500d=12_29798.jpg,0.3252032520325203,0.8320610687022901,0.8450704225352113,0.30446927374301674
../../../jpg_file/Sparse/KK/n=500d=12_21451.jpg,0.35,0.8,0.6901408450704225,0.49162011173184356
../../../jpg_file/Sparse/FA2/n=500d=12_31131.jpg,0.31466666666666665,0.808,0.8309859154929577,0.28212290502793297
../../../jpg_file/Sparse/JIGGLE/n=500d=12_34581.jpg,0.3092485549132948,0.7727272727272727,0.7535211267605634,0.3324022346368715
../../../jpg_file/Sparse/FR/n=1000d=12_8045.jpg,0.2549019607843137,0.8680851063829788,0.8628318584070797,0.26356589147286824
../../../jpg_file/Sparse/KK/n=1000d=12_4619.jpg,0.24444444444444444,0.8123076923076923,0.7300884955752213,0.34108527131782945
../../../jpg_file/Sparse/FA2/n=1000d=12_7393.jpg,0.2471264367816092,0.8223684210526315,0.7610619469026548,0.32299741602067183
../../../jpg_file/Sparse/JIGGLE/n=1000d=12_8290.jpg,0.2441860465116279,0.8141025641025641,0.7433628318584071,0.3281653746770026
../../../jpg_file/Sparse/FR/n=2000d=12_1834.jpg,0.27115256495669554,0.7955911823647295,0.7996070726915521,0.26626425217974514
../../../jpg_file/Sparse/KK/n=2000d=12_1337.jpg,0.2933104631217839,0.7997601918465228,0.6719056974459725,0.4473507712944333
../../../jpg_file/Sparse/FA2/n=2000d=12_1737.jpg,0.2779220779220779,0.8239130434782609,0.8408644400785854,0.25419181757209924
../../../jpg_file/Sparse/JIGGLE/n=2000d=12_919.jpg,0.2723404255319149,0.788135593220339,0.7544204322200393,0.3118712273641851
../../../jpg_file/Sparse/FR/n=3000d=12_864.jpg,0.2568359375,0.782563025210084,0.7175989085948158,0.3286281429201588
../../../jpg_file/Sparse/KK/n=3000d=12_491.jpg,0.4958217270194986,0.7898523286633851,0.24283765347885403,0.9201588001764447
../../../jpg_file/Sparse/FA2/n=3000d=12_816.jpg,0.25567238516878804,0.7728415758591786,0.6302864938608458,0.4067048963387737
../../../jpg_file/Sparse/JIGGLE/n=3000d=12_398.jpg,0.3048888888888889,0.792,0.4679399727148704,0.6550507278341421
