FD graph,TPR Sensitivity,TNR Specificity,PPV Precision,NPV Negative Precision
../../../jpg_file/Sparse/FR/n=200d=6.jpg,0.7604166666666666,0.4230769230769231,0.5488721804511278,0.6567164179104478
../../../jpg_file/Sparse/KK/n=200d=6.jpg,0.7555555555555555,0.4090909090909091,0.5112781954887218,0.6716417910447762
../../../jpg_file/Sparse/FA2/n=200d=6.jpg,0.6666666666666666,0.34375,0.8421052631578947,0.16417910447761194
../../../jpg_file/Sparse/JIGGLE/n=200d=6.jpg,0.6741573033707865,0.4090909090909091,0.9022556390977443,0.13432835820895522
