FD graph,TPR Sensitivity,TNR Specificity,PPV Precision,NPV Negative Precision
../../../jpg_file/Sparse/FR/n=500d=10_36630.jpg,0.38618925831202044,0.7339449541284404,0.8388888888888889,0.25
../../../jpg_file/Sparse/KK/n=500d=10_21083.jpg,0.39644970414201186,0.7160493827160493,0.7444444444444445,0.3625
../../../jpg_file/Sparse/FA2/n=500d=10_26232.jpg,0.3816793893129771,0.719626168224299,0.8333333333333334,0.240625
../../../jpg_file/Sparse/JIGGLE/n=500d=10_23174.jpg,0.40053763440860213,0.7578125,0.8277777777777777,0.303125
../../../jpg_file/Sparse/FR/n=1000d=10_8870.jpg,0.38430851063829785,0.6975806451612904,0.7939560439560439,0.2720125786163522
../../../jpg_file/Sparse/KK/n=1000d=10_5199.jpg,0.38273381294964026,0.6786885245901639,0.7307692307692307,0.32547169811320753
../../../jpg_file/Sparse/FA2/n=1000d=10_7617.jpg,0.3723150357995227,0.6790123456790124,0.8571428571428571,0.17295597484276728
../../../jpg_file/Sparse/JIGGLE/n=1000d=10_8934.jpg,0.367816091954023,0.6497695852534562,0.7912087912087912,0.22169811320754718
../../../jpg_file/Sparse/FR/n=2000d=10_1842.jpg,0.36205698401667824,0.6506238859180036,0.7266387726638772,0.284489477786438
../../../jpg_file/Sparse/KK/n=2000d=10_1159.jpg,0.369036903690369,0.6546681664791901,0.5718270571827058,0.45362431800467656
../../../jpg_file/Sparse/FA2/n=2000d=10_1785.jpg,0.37698664971392243,0.7096018735362998,0.8270571827057183,0.23616523772408418
../../../jpg_file/Sparse/JIGGLE/n=2000d=10_1038.jpg,0.35630043451272503,0.6323907455012854,0.800557880055788,0.19173811379579112
../../../jpg_file/Sparse/FR/n=3000d=10_812.jpg,0.3515850144092219,0.6383442265795207,0.6879699248120301,0.30268595041322316
../../../jpg_file/Sparse/KK/n=3000d=10_624.jpg,0.48427672955974843,0.6698374950455807,0.21710526315789475,0.8729338842975206
../../../jpg_file/Sparse/FA2/n=3000d=10_833.jpg,0.3551742069682787,0.6462395543175488,0.6419172932330827,0.359504132231405
../../../jpg_file/Sparse/JIGGLE/n=3000d=10_359.jpg,0.3705118411000764,0.657599053814311,0.4558270676691729,0.5743801652892562
